| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
| RQ + periodic + SE * RQ + RQ       |                       1 |            100 |         8.65797 |
| RQ + periodic + SE * RQ + RQ       |                       1 |            200 |         6.75688 |
| RQ + periodic + SE * RQ + RQ       |                       1 |            300 |         5.8636  |
| RQ + periodic + SE * RQ + RQ       |                       1 |            400 |         5.31082 |
| RQ + periodic + SE * RQ + RQ       |                       1 |            500 |         4.92567 |
| RQ * periodic + SE * RQ + RQ       |                       1 |              0 |        58.1597  |
| RQ * periodic + SE * RQ + RQ       |                       1 |            100 |        10.2508  |
| RQ * periodic + SE * RQ + RQ       |                       1 |            200 |         7.88549 |
| RQ * periodic + SE * RQ + RQ       |                       1 |            300 |         6.77312 |
| RQ * periodic + SE * RQ + RQ       |                       1 |            400 |         6.08438 |
| RQ * periodic + SE * RQ + RQ       |                       1 |            500 |         5.60422 |
| SE + periodic + SE * RQ + RQ       |                       1 |              0 |        44.6076  |
| SE + periodic + SE * RQ + RQ       |                       1 |            100 |         8.69744 |
| SE + periodic + SE * RQ + RQ       |                       1 |            200 |         6.7815  |
| SE + periodic + SE * RQ + RQ       |                       1 |            300 |         5.88238 |
| SE + periodic + SE * RQ + RQ       |                       1 |            400 |         5.32644 |
| SE + periodic + SE * RQ + RQ       |                       1 |            500 |         4.93931 |
| SE * periodic + SE * RQ + RQ       |                       1 |              0 |        59.4792  |
| SE * periodic + SE * RQ + RQ       |                       1 |            100 |         9.62861 |
| SE * periodic + SE * RQ + RQ       |                       1 |            200 |         6.83113 |
| SE * periodic + SE * RQ + RQ       |                       1 |            300 |         5.37251 |
| SE * periodic + SE * RQ + RQ       |                       1 |            400 |         4.35531 |
| SE * periodic + SE * RQ + RQ       |                       1 |            500 |         3.86967 |

