| Kernel Combination                   |   Initialization Number | Epoch Number   |   Training Loss |
| Matern52_0 + Matern52_0 * Cosine_0   |                       5 |                |        126.774  |
| Matern52_0 * Matern52_0 + Cosine_0   |                       5 |                |        126.959  |
| Matern52_0 * Matern52_0 * Cosine_0   |                       5 |                |        129.154  |
| Matern52_0 + Matern52_0 + RQ_0       |                       5 |                |        126.819  |
| Matern52_0 + Matern52_0 * RQ_0       |                       5 |                |        126.786  |
| Matern52_0 * Matern52_0 + RQ_0       |                       5 |                |        126.818  |
| Matern52_0 * Matern52_0 * RQ_0       |                       5 |                |        128.122  |
| Matern52_0 + Matern52_0 + Linear_0   |                       5 |                |        125.8    |
| Matern52_0 + Matern52_0 * Linear_0   |                       5 |                |         79.6252 |
| Matern52_0 * Matern52_0 + Linear_0   |                       5 |                |        126.051  |
| Matern52_0 * Matern52_0 * Linear_0   |                       5 |                |         83.7269 |
| Matern52_0 + Cosine_0 + Cosine_0     |                       5 |                |        126.949  |
| Matern52_0 + Cosine_0 * Cosine_0     |                       5 |                |        126.8    |
| Matern52_0 * Cosine_0 + Cosine_0     |                       5 |                |        128.334  |
| Matern52_0 * Cosine_0 * Cosine_0     |                       5 |                |        129.154  |
| Matern52_0 + Cosine_0 + RQ_0         |                       5 |                |        126.644  |
| Matern52_0 + Cosine_0 * RQ_0         |                       5 |                |        126.634  |
| Matern52_0 * Cosine_0 + RQ_0         |                       5 |                |        126.448  |
| Matern52_0 * Cosine_0 * RQ_0         |                       5 |                |        128.121  |
| Matern52_0 + Cosine_0 + Linear_0     |                       5 |                |        121.131  |
| Matern52_0 + Cosine_0 * Linear_0     |                       5 |                |         79.3848 |
| Matern52_0 * Cosine_0 + Linear_0     |                       5 |                |        126.051  |
| Matern52_0 * Cosine_0 * Linear_0     |                       5 |                |         83.7269 |
| Matern52_0 + RQ_0 + RQ_0             |                       5 |                |        126.006  |
| Matern52_0 + RQ_0 * RQ_0             |                       5 |                |        126.739  |
| Matern52_0 * RQ_0 + RQ_0             |                       5 |                |        126.342  |
| Matern52_0 * RQ_0 * RQ_0             |                       5 |                |        128.121  |
| Matern52_0 + RQ_0 + Linear_0         |                       5 |                |        125.8    |
| Matern52_0 + RQ_0 * Linear_0         |                       5 |                |         79.6002 |
| Matern52_0 * RQ_0 + Linear_0         |                       5 |                |        125.494  |
| Matern52_0 * RQ_0 * Linear_0         |                       5 |                |         79.9309 |
| Matern52_0 + Linear_0 + Linear_0     |                       5 |                |        126.051  |
| Matern52_0 + Linear_0 * Linear_0     |                       5 |                |         83.4446 |
| Matern52_0 * Linear_0 + Linear_0     |                       5 |                |         79.8113 |
| Matern52_0 * Linear_0 * Linear_0     |                       5 |                |        125.787  |
| Cosine_0 + Cosine_0 + Cosine_0       |                       5 |                |        198.126  |
| Cosine_0 + Cosine_0 * Cosine_0       |                       5 |                |        193.392  |
| Cosine_0 * Cosine_0 * Cosine_0       |                       5 |                |        195.711  |
| Cosine_0 + Cosine_0 + RQ_0           |                       5 |                |        128.503  |
| Cosine_0 + Cosine_0 * RQ_0           |                       5 |                |        129.718  |
| Cosine_0 * Cosine_0 + RQ_0           |                       5 |                |        126.809  |
| Cosine_0 * Cosine_0 * RQ_0           |                       5 |                |        129.719  |
| Cosine_0 + Cosine_0 + Linear_0       |                       5 |                |        191.849  |
| Cosine_0 + Cosine_0 * Linear_0       |                       5 |                |        191.383  |
| Cosine_0 * Cosine_0 + Linear_0       |                       5 |                |        190.798  |
| Cosine_0 * Cosine_0 * Linear_0       |                       5 |                |        193.027  |
| Cosine_0 + RQ_0 + RQ_0               |                       5 |                |        126.467  |
| Cosine_0 + RQ_0 * RQ_0               |                       5 |                |        118.688  |
| Cosine_0 * RQ_0 + RQ_0               |                       5 |                |        118.697  |
| Cosine_0 * RQ_0 * RQ_0               |                       5 |                |        127.828  |
| Cosine_0 + RQ_0 + Linear_0           |                       5 |                |        127.103  |
| Cosine_0 + RQ_0 * Linear_0           |                       5 |                |         80.9881 |
| Cosine_0 * RQ_0 + Linear_0           |                       5 |                |        126.554  |
| Cosine_0 * RQ_0 * Linear_0           |                       5 |                |         81.0784 |
| Cosine_0 + Linear_0 + Linear_0       |                       5 |                |        194.496  |
| Cosine_0 + Linear_0 * Linear_0       |                       5 |                |        191.885  |
| Cosine_0 * Linear_0 + Linear_0       |                       5 |                |        189.119  |
| Cosine_0 * Linear_0 * Linear_0       |                       5 |                |        195.474  |
| RQ_0 + RQ_0 + RQ_0                   |                       5 |                |        126.478  |
| RQ_0 + RQ_0 * RQ_0                   |                       5 |                |        126.942  |
| RQ_0 * RQ_0 * RQ_0                   |                       5 |                |        128.122  |
| RQ_0 + RQ_0 + Linear_0               |                       5 |                |        125.534  |
| RQ_0 + RQ_0 * Linear_0               |                       5 |                |         78.9725 |
| RQ_0 * RQ_0 + Linear_0               |                       5 |                |        125.413  |
| RQ_0 * RQ_0 * Linear_0               |                       5 |                |         79.1713 |
| RQ_0 + Linear_0 + Linear_0           |                       5 |                |        127.77   |
| RQ_0 + Linear_0 * Linear_0           |                       5 |                |         81.0696 |
| RQ_0 * Linear_0 + Linear_0           |                       5 |                |         80.0906 |
| RQ_0 * Linear_0 * Linear_0           |                       5 |                |        125.419  |
| Linear_0 + Linear_0 + Linear_0       |                       5 |                |        196.261  |
| Linear_0 + Linear_0 * Linear_0       |                       5 |                |        199.892  |
| Linear_0 * Linear_0 * Linear_0       |                       5 |                |        194.411  |

| Kernel Combination                         |   Initialization Number | Epoch Number   |   Training Loss |
|--------------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + RBF_0 * Linear_0 |                       5 |                |         83.3252 |
| Periodic_0 * Periodic_0 + RBF_0 * Linear_0 |                       5 |                |         78.5728 |
| RBF_0 + Periodic_0 + RBF_0 * Linear_0      |                       5 |                |         82.9713 |
| RBF_0 * Periodic_0 + RBF_0 * Linear_0      |                       5 |                |         79.5859 |
| Matern32_0 + Periodic_0 + RBF_0 * Linear_0 |                       5 |                |         83.2098 |
| Matern32_0 * Periodic_0 + RBF_0 * Linear_0 |                       5 |                |         76.8899 |
| Matern52_0 + Periodic_0 + RBF_0 * Linear_0 |                       5 |                |         83.7067 |
| Matern52_0 * Periodic_0 + RBF_0 * Linear_0 |                       5 |                |         79.1634 |
| Cosine_0 + Periodic_0 + RBF_0 * Linear_0   |                       5 |                |         82.3026 |
| Cosine_0 * Periodic_0 + RBF_0 * Linear_0   |                       5 |                |         73.1746 |
| RQ_0 + Periodic_0 + RBF_0 * Linear_0       |                       5 |                |         80.5291 |
| RQ_0 * Periodic_0 + RBF_0 * Linear_0       |                       5 |                |         78.8281 |
| Linear_0 + Periodic_0 + RBF_0 * Linear_0   |                       5 |                |         77.3822 |
| Linear_0 * Periodic_0 + RBF_0 * Linear_0   |                       5 |                |        124.785  |

