| Kernel Combination                   |   Initialization Number |   Epoch Number |   Training Loss |
| Periodic_0 + RBF_0 + Linear_0        |                       1 |            100 |        23.6009  |
| Periodic_0 + RBF_0 + Linear_0        |                       1 |            200 |        16.4358  |
| Periodic_0 + RBF_0 + Linear_0        |                       1 |            300 |        13.4596  |
| Periodic_0 + RBF_0 + Linear_0        |                       1 |            400 |        11.7349  |
| Periodic_0 + RBF_0 + Linear_0        |                       1 |            500 |        10.5653  |
| Periodic_0 + RBF_0 * Linear_0        |                       1 |              0 |     35225.3     |
| Periodic_0 + RBF_0 * Linear_0        |                       1 |            100 |       691.84    |
| Periodic_0 + RBF_0 * Linear_0        |                       1 |            200 |       515.938   |
| Periodic_0 + RBF_0 * Linear_0        |                       1 |            300 |       431.732   |
| Periodic_0 + RBF_0 * Linear_0        |                       1 |            400 |       376.242   |
| Periodic_0 + RBF_0 * Linear_0        |                       1 |            500 |       336.112   |
| Periodic_0 * RBF_0 + Linear_0        |                       1 |              0 |      7111.11    |
| Periodic_0 * RBF_0 + Linear_0        |                       1 |            100 |       177.114   |
| Periodic_0 * RBF_0 + Linear_0        |                       1 |            200 |       104.962   |
| Periodic_0 * RBF_0 + Linear_0        |                       1 |            300 |        75.8735  |
| Periodic_0 * RBF_0 + Linear_0        |                       1 |            400 |        60.2028  |
| Periodic_0 * RBF_0 + Linear_0        |                       1 |            500 |        50.8571  |
| Periodic_0 * RBF_0 * Linear_0        |                       1 |              0 |     11949.5     |
| Periodic_0 * RBF_0 * Linear_0        |                       1 |            100 |       604.853   |
| Periodic_0 * RBF_0 * Linear_0        |                       1 |            200 |       440.267   |
| Periodic_0 * RBF_0 * Linear_0        |                       1 |            300 |       355.369   |
| Periodic_0 * RBF_0 * Linear_0        |                       1 |            400 |       301.429   |
| Periodic_0 * RBF_0 * Linear_0        |                       1 |            500 |       263.699   |
| Periodic_0 + Matern32_0 + Matern32_0 |                       1 |              0 |       150.936   |
| Periodic_0 + Matern32_0 + Matern32_0 |                       1 |            100 |        16.4968  |
| Periodic_0 + Matern32_0 + Matern32_0 |                       1 |            200 |        12.1435  |
| Periodic_0 + Matern32_0 + Matern32_0 |                       1 |            300 |        10.152   |
| Periodic_0 + Matern32_0 + Matern32_0 |                       1 |            400 |         8.94653 |
| Periodic_0 + Matern32_0 + Matern32_0 |                       1 |            500 |         8.11914 |
| Periodic_0 + Matern32_0 * Matern32_0 |                       1 |              0 |       134.056   |
| Periodic_0 + Matern32_0 * Matern32_0 |                       1 |            100 |        19.1029  |
| Periodic_0 + Matern32_0 * Matern32_0 |                       1 |            200 |        14.1213  |
| Periodic_0 + Matern32_0 * Matern32_0 |                       1 |            300 |        11.7837  |
| Periodic_0 + Matern32_0 * Matern32_0 |                       1 |            400 |        10.3446  |
| Periodic_0 + Matern32_0 * Matern32_0 |                       1 |            500 |         9.34577 |
| Periodic_0 * Matern32_0 + Matern32_0 |                       1 |              0 |       108.666   |
| Periodic_0 * Matern32_0 + Matern32_0 |                       1 |            100 |        17.9762  |
| Periodic_0 * Matern32_0 + Matern32_0 |                       1 |            200 |        13.357   |
| Periodic_0 * Matern32_0 + Matern32_0 |                       1 |            300 |        11.1777  |
| Periodic_0 * Matern32_0 + Matern32_0 |                       1 |            400 |         9.82773 |
| Periodic_0 * Matern32_0 + Matern32_0 |                       1 |            500 |         8.88694 |
| Periodic_0 * Matern32_0 * Matern32_0 |                       1 |              0 |       217.871   |
| Periodic_0 * Matern32_0 * Matern32_0 |                       1 |            100 |        33.8344  |
| Periodic_0 * Matern32_0 * Matern32_0 |                       1 |            200 |        24.5413  |
| Periodic_0 * Matern32_0 * Matern32_0 |                       1 |            300 |        20.1795  |
| Periodic_0 * Matern32_0 * Matern32_0 |                       1 |            400 |        17.4875  |
| Periodic_0 * Matern32_0 * Matern32_0 |                       1 |            500 |        15.6155  |
| Periodic_0 + Matern32_0 + Matern52_0 |                       1 |              0 |       140.488   |
| Periodic_0 + Matern32_0 + Matern52_0 |                       1 |            100 |        16.2158  |
| Periodic_0 + Matern32_0 + Matern52_0 |                       1 |            200 |        11.964   |
| Periodic_0 + Matern32_0 + Matern52_0 |                       1 |            300 |        10.0067  |
| Periodic_0 + Matern32_0 + Matern52_0 |                       1 |            400 |         8.81524 |
| Periodic_0 + Matern32_0 + Matern52_0 |                       1 |            500 |         7.99311 |
| Periodic_0 + Matern32_0 * Matern52_0 |                       1 |              0 |       131.681   |
| Periodic_0 + Matern32_0 * Matern52_0 |                       1 |            100 |        20.0954  |
| Periodic_0 + Matern32_0 * Matern52_0 |                       1 |            200 |        14.7941  |
| Periodic_0 + Matern32_0 * Matern52_0 |                       1 |            300 |        12.3207  |
| Periodic_0 + Matern32_0 * Matern52_0 |                       1 |            400 |        10.7944  |
| Periodic_0 + Matern32_0 * Matern52_0 |                       1 |            500 |         9.73304 |
| Periodic_0 * Matern32_0 + Matern52_0 |                       1 |              0 |       114.836   |
| Periodic_0 * Matern32_0 + Matern52_0 |                       1 |            100 |        18.8247  |
