| Kernel Combination                                                         |   Initialization Number |   Training Loss |
| periodic + periodic + RQ + RQ + RQ * RQ * SE                               |                       1 |         5.82844 |
| periodic + periodic + RQ + RQ * RQ + RQ * SE                               |                       1 |         3.52597 |
| periodic + periodic + RQ + RQ * RQ * RQ + SE                               |                       1 |         5.08095 |
| periodic + periodic + RQ + RQ * RQ * RQ * SE                               |                       1 |         4.2204  |
| periodic + periodic + RQ * RQ + RQ * RQ + SE                               |                       1 |         5.06701 |
| periodic + periodic + RQ * RQ + RQ * RQ * SE                               |                       1 |         4.07872 |
| periodic + periodic + RQ * RQ * RQ + RQ * SE                               |                       1 |         4.09088 |
| periodic + periodic + RQ * RQ * RQ * RQ + SE                               |                       1 |         5.8101  |
| periodic + periodic + RQ * RQ * RQ * RQ * SE                               |                       1 |         7.01435 |
| periodic + periodic * RQ + RQ + RQ + RQ + SE                               |                       1 |         4.62674 |
| periodic + periodic * RQ + RQ + RQ + RQ * SE                               |                       1 |         5.0508  |
| periodic + periodic * RQ + RQ + RQ * RQ + SE                               |                       1 |         5.02191 |
| periodic + periodic * RQ + RQ + RQ * RQ * SE                               |                       1 |         5.74501 |
| periodic + periodic * RQ + RQ * RQ + RQ * SE                               |                       1 |         5.71253 |
| periodic + periodic * RQ + RQ * RQ * RQ + SE                               |                       1 |         5.70784 |
| periodic + periodic * RQ + RQ * RQ * RQ * SE                               |                       1 |         6.88856 |
| periodic + periodic * RQ * RQ + RQ + RQ + SE                               |                       1 |         5.04138 |
| periodic + periodic * RQ * RQ + RQ + RQ * SE                               |                       1 |         5.7171  |
| periodic + periodic * RQ * RQ + RQ * RQ + SE                               |                       1 |         5.70304 |
| periodic + periodic * RQ * RQ + RQ * RQ * SE                               |                       1 |         6.87877 |
| periodic + periodic * RQ * RQ * RQ + RQ + SE                               |                       1 |         5.70534 |
| periodic + periodic * RQ * RQ * RQ + RQ * SE                               |                       1 |         6.87351 |
| periodic + periodic * RQ * RQ * RQ * RQ + SE                               |                       1 |         6.8488  |
| periodic + periodic * RQ * RQ * RQ * RQ * SE                               |                       1 |         9.19056 |
| periodic * periodic + RQ + RQ + RQ + RQ + SE                               |                       1 |         4.66095 |
| periodic * periodic + RQ + RQ + RQ + RQ * SE                               |                       1 |         5.01394 |
| periodic * periodic + RQ + RQ + RQ * RQ + SE                               |                       1 |         5.01214 |
| periodic * periodic + RQ + RQ + RQ * RQ * SE                               |                       1 |         5.70991 |
| periodic * periodic + RQ + RQ * RQ + RQ * SE                               |                       1 |         5.69343 |
| periodic * periodic + RQ + RQ * RQ * RQ + SE                               |                       1 |         5.69763 |
| periodic * periodic + RQ + RQ * RQ * RQ * SE                               |                       1 |         6.86383 |
| periodic * periodic + RQ * RQ + RQ * RQ + SE                               |                       1 |         5.69909 |
| periodic * periodic + RQ * RQ + RQ * RQ * SE                               |                       1 |         6.86225 |
| periodic * periodic + RQ * RQ * RQ + RQ * SE                               |                       1 |         6.83974 |
| periodic * periodic + RQ * RQ * RQ * RQ + SE                               |                       1 |         6.84379 |
| periodic * periodic + RQ * RQ * RQ * RQ * SE                               |                       1 |         9.17293 |
| periodic * periodic * RQ + RQ + RQ + RQ + SE                               |                       1 |         5.08772 |
| periodic * periodic * RQ + RQ + RQ + RQ * SE                               |                       1 |         5.70219 |
| periodic * periodic * RQ + RQ + RQ * RQ + SE                               |                       1 |         5.69911 |
| periodic * periodic * RQ + RQ + RQ * RQ * SE                               |                       1 |         6.86119 |
| periodic * periodic * RQ + RQ * RQ + RQ * SE                               |                       1 |         6.83873 |
| periodic * periodic * RQ + RQ * RQ * RQ + SE                               |                       1 |         6.84326 |
| periodic * periodic * RQ + RQ * RQ * RQ * SE                               |                       1 |         9.17058 |
| periodic * periodic * RQ * RQ + RQ + RQ + SE                               |                       1 |         5.74054 |
| periodic * periodic * RQ * RQ + RQ + RQ * SE                               |                       1 |         6.85741 |
| periodic * periodic * RQ * RQ + RQ * RQ + SE                               |                       1 |         6.84286 |
| periodic * periodic * RQ * RQ + RQ * RQ * SE                               |                       1 |         9.17124 |
| periodic * periodic * RQ * RQ * RQ + RQ + SE                               |                       1 |         6.85317 |
| periodic * periodic * RQ * RQ * RQ + RQ * SE                               |                       1 |         9.16996 |
| periodic * periodic * RQ * RQ * RQ * RQ + SE                               |                       1 |         9.12584 |
| periodic * periodic * RQ * RQ * RQ * RQ * SE                               |                       1 |        16.1123  |
| periodic + periodic + RQ + RQ + RQ + SE + SE                               |                       1 |         5.83674 |
| periodic + periodic + RQ + RQ + RQ + SE * SE                               |                       1 |         7.27439 |
| periodic + periodic + RQ + RQ + RQ * SE + SE                               |                       1 |         5.6229  |
| periodic + periodic + RQ + RQ + RQ * SE * SE                               |                       1 |         6.04762 |
| periodic + periodic + RQ + RQ * RQ + SE + SE                               |                       1 |         4.60113 |
| periodic + periodic + RQ + RQ * RQ + SE * SE                               |                       1 |         5.18525 |
| periodic + periodic + RQ + RQ * RQ * SE + SE                               |                       1 |         5.05807 |
| periodic + periodic + RQ + RQ * RQ * SE * SE                               |                       1 |         5.82596 |
| periodic + periodic + RQ * RQ + RQ * SE + SE                               |                       1 |         5.01754 |
| periodic + periodic + RQ * RQ + RQ * SE * SE                               |                       1 |         5.73578 |
| periodic + periodic + RQ * RQ * RQ + SE + SE                               |                       1 |         5.01341 |
| periodic + periodic + RQ * RQ * RQ + SE * SE                               |                       1 |         5.71453 |
| periodic + periodic + RQ * RQ * RQ * SE + SE                               |                       1 |         5.69934 |
| periodic + periodic + RQ * RQ * RQ * SE * SE                               |                       1 |         6.87363 |
| periodic + periodic * RQ + RQ + RQ + SE + SE                               |                       1 |         4.60025 |
| periodic + periodic * RQ + RQ + RQ + SE * SE                               |                       1 |         5.0101  |
| periodic + periodic * RQ + RQ + RQ * SE + SE                               |                       1 |         5.00402 |
| periodic + periodic * RQ + RQ + RQ * SE * SE                               |                       1 |         5.70673 |
| periodic + periodic * RQ + RQ * RQ + SE + SE                               |                       1 |         5.0071  |
| periodic + periodic * RQ + RQ * RQ + SE * SE                               |                       1 |         5.70426 |
| periodic + periodic * RQ + RQ * RQ * SE + SE                               |                       1 |         5.69373 |
| periodic + periodic * RQ + RQ * RQ * SE * SE                               |                       1 |         6.86317 |
| periodic + periodic * RQ * RQ + RQ + SE + SE                               |                       1 |         5.02219 |
| periodic + periodic * RQ * RQ + RQ + SE * SE                               |                       1 |         5.70206 |
| periodic + periodic * RQ * RQ + RQ * SE + SE                               |                       1 |         5.69279 |
| periodic + periodic * RQ * RQ + RQ * SE * SE                               |                       1 |         6.8609  |
| periodic + periodic * RQ * RQ * RQ + SE + SE                               |                       1 |         5.69634 |
| periodic + periodic * RQ * RQ * RQ + SE * SE                               |                       1 |         6.85815 |
| periodic + periodic * RQ * RQ * RQ * SE + SE                               |                       1 |         6.84054 |
| periodic + periodic * RQ * RQ * RQ * SE * SE                               |                       1 |         9.17308 |
| periodic * periodic + RQ + RQ + RQ + SE + SE                               |                       1 |         4.65702 |
| periodic * periodic + RQ + RQ + RQ + SE * SE                               |                       1 |         5.0061  |
| periodic * periodic + RQ + RQ + RQ * SE + SE                               |                       1 |         5.00117 |
| periodic * periodic + RQ + RQ + RQ * SE * SE                               |                       1 |         5.70277 |
| periodic * periodic + RQ + RQ * RQ + SE + SE                               |                       1 |         5.00534 |
| periodic * periodic + RQ + RQ * RQ + SE * SE                               |                       1 |         5.70137 |
| periodic * periodic + RQ + RQ * RQ * SE + SE                               |                       1 |         5.69105 |
| periodic * periodic + RQ + RQ * RQ * SE * SE                               |                       1 |         6.8595  |
| periodic * periodic + RQ * RQ + RQ * SE + SE                               |                       1 |         5.69545 |
| periodic * periodic + RQ * RQ + RQ * SE * SE                               |                       1 |         6.85736 |
| periodic * periodic + RQ * RQ * RQ + SE + SE                               |                       1 |         5.69453 |
| periodic * periodic + RQ * RQ * RQ + SE * SE                               |                       1 |         6.8558  |
| periodic * periodic + RQ * RQ * RQ * SE + SE                               |                       1 |         6.83834 |
| periodic * periodic + RQ * RQ * RQ * SE * SE                               |                       1 |         9.16891 |
| periodic * periodic * RQ + RQ + RQ + SE + SE                               |                       1 |         5.07966 |
| periodic * periodic * RQ + RQ + RQ + SE * SE                               |                       1 |         5.69809 |
| periodic * periodic * RQ + RQ + RQ * SE + SE                               |                       1 |         5.69045 |
| periodic * periodic * RQ + RQ + RQ * SE * SE                               |                       1 |         6.85701 |
| periodic * periodic * RQ + RQ * RQ + SE + SE                               |                       1 |         5.69403 |
| periodic * periodic * RQ + RQ * RQ + SE * SE                               |                       1 |         6.85528 |
| periodic * periodic * RQ + RQ * RQ * SE + SE                               |                       1 |         6.83767 |
| periodic * periodic * RQ + RQ * RQ * SE * SE                               |                       1 |         9.16786 |
| periodic * periodic * RQ * RQ + RQ + SE + SE                               |                       1 |         5.73121 |
| periodic * periodic * RQ * RQ + RQ + SE * SE                               |                       1 |         6.85394 |
| periodic * periodic * RQ * RQ + RQ * SE + SE                               |                       1 |         6.83736 |
| periodic * periodic * RQ * RQ + RQ * SE * SE                               |                       1 |         9.16741 |
| periodic * periodic * RQ * RQ * RQ + SE + SE                               |                       1 |         6.8469  |
| periodic * periodic * RQ * RQ * RQ + SE * SE                               |                       1 |         9.16614 |
| periodic * periodic * RQ * RQ * RQ * SE + SE                               |                       1 |         9.12287 |
| periodic * periodic * RQ * RQ * RQ * SE * SE                               |                       1 |        16.1182  |
| periodic + periodic + RQ + RQ + SE + SE + SE                               |                       1 |         6.18542 |
| periodic + periodic + RQ + RQ + SE + SE * SE                               |                       1 |         6.50958 |
| periodic + periodic + RQ + RQ + SE * SE * SE                               |                       1 |         6.196   |
| periodic + periodic + RQ + RQ * SE + SE + SE                               |                       1 |         5.03113 |
| periodic + periodic + RQ + RQ * SE + SE * SE                               |                       1 |         5.5372  |
| periodic + periodic + RQ + RQ * SE * SE + SE                               |                       1 |         5.21868 |
| periodic + periodic + RQ + RQ * SE * SE * SE                               |                       1 |         6.01368 |
| periodic + periodic + RQ * RQ + SE + SE + SE                               |                       1 |         4.55996 |
| periodic + periodic + RQ * RQ + SE + SE * SE                               |                       1 |         5.04244 |
| periodic + periodic + RQ * RQ + SE * SE * SE                               |                       1 |         5.75579 |
| periodic + periodic + RQ * RQ * SE + SE + SE                               |                       1 |         5.01341 |
| periodic + periodic + RQ * RQ * SE + SE * SE                               |                       1 |         5.72213 |
| periodic + periodic + RQ * RQ * SE * SE + SE                               |                       1 |         5.70319 |
| periodic + periodic + RQ * RQ * SE * SE * SE                               |                       1 |         6.8825  |
| periodic + periodic * RQ + RQ + SE + SE + SE                               |                       1 |         4.58296 |
| periodic + periodic * RQ + RQ + SE + SE * SE                               |                       1 |         5.01133 |
| periodic + periodic * RQ + RQ + SE * SE * SE                               |                       1 |         5.70576 |
| periodic + periodic * RQ + RQ * SE + SE + SE                               |                       1 |         5.00641 |
| periodic + periodic * RQ + RQ * SE + SE * SE                               |                       1 |         5.70467 |
| periodic + periodic * RQ + RQ * SE * SE + SE                               |                       1 |         5.69516 |
| periodic + periodic * RQ + RQ * SE * SE * SE                               |                       1 |         6.86298 |
| periodic + periodic * RQ * RQ + SE + SE + SE                               |                       1 |         5.00993 |
| periodic + periodic * RQ * RQ + SE + SE * SE                               |                       1 |         5.70312 |
| periodic + periodic * RQ * RQ + SE * SE * SE                               |                       1 |         6.85723 |
| periodic + periodic * RQ * RQ * SE + SE + SE                               |                       1 |         5.69685 |
| periodic + periodic * RQ * RQ * SE + SE * SE                               |                       1 |         6.85875 |
| periodic + periodic * RQ * RQ * SE * SE + SE                               |                       1 |         6.84158 |
| periodic + periodic * RQ * RQ * SE * SE * SE                               |                       1 |         9.17356 |
| periodic * periodic + RQ + RQ + SE + SE + SE                               |                       1 |         4.65845 |
| periodic * periodic + RQ + RQ + SE + SE * SE                               |                       1 |         5.00689 |
| periodic * periodic + RQ + RQ + SE * SE * SE                               |                       1 |         5.69922 |
| periodic * periodic + RQ + RQ * SE + SE + SE                               |                       1 |         5.00352 |
| periodic * periodic + RQ + RQ * SE + SE * SE                               |                       1 |         5.70026 |
| periodic * periodic + RQ + RQ * SE * SE + SE                               |                       1 |         5.69137 |
| periodic * periodic + RQ + RQ * SE * SE * SE                               |                       1 |         6.85773 |
| periodic * periodic + RQ * RQ + SE + SE + SE                               |                       1 |         5.00635 |
| periodic * periodic + RQ * RQ + SE + SE * SE                               |                       1 |         5.70024 |
| periodic * periodic + RQ * RQ + SE * SE * SE                               |                       1 |         6.85335 |
| periodic * periodic + RQ * RQ * SE + SE + SE                               |                       1 |         5.69377 |
| periodic * periodic + RQ * RQ * SE + SE * SE                               |                       1 |         6.85485 |
| periodic * periodic + RQ * RQ * SE * SE + SE                               |                       1 |         6.83848 |
| periodic * periodic + RQ * RQ * SE * SE * SE                               |                       1 |         9.16839 |
| periodic * periodic * RQ + RQ + SE + SE + SE                               |                       1 |         5.0702  |
| periodic * periodic * RQ + RQ + SE + SE * SE                               |                       1 |         5.69899 |
| periodic * periodic * RQ + RQ + SE * SE * SE                               |                       1 |         6.85255 |
| periodic * periodic * RQ + RQ * SE + SE + SE                               |                       1 |         5.6934  |
| periodic * periodic * RQ + RQ * SE + SE * SE                               |                       1 |         6.85421 |
| periodic * periodic * RQ + RQ * SE * SE + SE                               |                       1 |         6.83786 |
| periodic * periodic * RQ + RQ * SE * SE * SE                               |                       1 |         9.16679 |
| periodic * periodic * RQ * RQ + SE + SE + SE                               |                       1 |         5.71967 |
| periodic * periodic * RQ * RQ + SE + SE * SE                               |                       1 |         6.85638 |
| periodic * periodic * RQ * RQ + SE * SE * SE                               |                       1 |         9.16021 |
| periodic * periodic * RQ * RQ * SE + SE + SE                               |                       1 |         6.84433 |
| periodic * periodic * RQ * RQ * SE + SE * SE                               |                       1 |         9.16535 |
| periodic * periodic * RQ * RQ * SE * SE + SE                               |                       1 |         9.12266 |
| periodic * periodic * RQ * RQ * SE * SE * SE                               |                       1 |        16.1252  |
| periodic + periodic + RQ + SE + SE + SE + SE                               |                       1 |         6.31479 |
| periodic + periodic + RQ + SE + SE + SE * SE                               |                       1 |         6.26511 |
| periodic + periodic + RQ + SE + SE * SE * SE                               |                       1 |         6.0819  |
| periodic + periodic + RQ + SE * SE + SE * SE                               |                       1 |         6.00854 |
| periodic + periodic + RQ + SE * SE * SE * SE                               |                       1 |         6.64891 |
| periodic + periodic + RQ * SE + SE + SE + SE                               |                       1 |         3.20471 |
| periodic + periodic + RQ * SE + SE + SE * SE                               |                       1 |         4.37881 |
| periodic + periodic + RQ * SE + SE * SE * SE                               |                       1 |         6.0373  |
| periodic + periodic + RQ * SE * SE + SE + SE                               |                       1 |         5.06106 |
| periodic + periodic + RQ * SE * SE + SE * SE                               |                       1 |         5.77606 |
| periodic + periodic + RQ * SE * SE * SE + SE                               |                       1 |         5.73337 |
| periodic + periodic + RQ * SE * SE * SE * SE                               |                       1 |         6.93038 |
| periodic + periodic * RQ + SE + SE + SE + SE                               |                       1 |         4.54756 |
| periodic + periodic * RQ + SE + SE + SE * SE                               |                       1 |         5.02231 |
| periodic + periodic * RQ + SE + SE * SE * SE                               |                       1 |         5.71711 |
| periodic + periodic * RQ + SE * SE + SE * SE                               |                       1 |         5.70496 |
| periodic + periodic * RQ + SE * SE * SE * SE                               |                       1 |         6.87421 |
| periodic + periodic * RQ * SE + SE + SE + SE                               |                       1 |         5.01823 |
| periodic + periodic * RQ * SE + SE + SE * SE                               |                       1 |         5.70754 |
| periodic + periodic * RQ * SE + SE * SE * SE                               |                       1 |         6.86502 |
| periodic + periodic * RQ * SE * SE + SE + SE                               |                       1 |         5.69922 |
| periodic + periodic * RQ * SE * SE + SE * SE                               |                       1 |         6.86335 |
| periodic + periodic * RQ * SE * SE * SE + SE                               |                       1 |         6.84619 |
| periodic + periodic * RQ * SE * SE * SE * SE                               |                       1 |         9.18384 |
| periodic * periodic + RQ + SE + SE + SE + SE                               |                       1 |         4.67632 |
| periodic * periodic + RQ + SE + SE + SE * SE                               |                       1 |         5.01045 |
| periodic * periodic + RQ + SE + SE * SE * SE                               |                       1 |         5.70311 |
| periodic * periodic + RQ + SE * SE + SE * SE                               |                       1 |         5.69455 |
| periodic * periodic + RQ + SE * SE * SE * SE                               |                       1 |         6.8604  |
| periodic * periodic + RQ * SE + SE + SE + SE                               |                       1 |         5.01874 |
| periodic * periodic + RQ * SE + SE + SE * SE                               |                       1 |         5.7038  |
| periodic * periodic + RQ * SE + SE * SE * SE                               |                       1 |         6.85794 |
| periodic * periodic + RQ * SE * SE + SE + SE                               |                       1 |         5.69697 |
| periodic * periodic + RQ * SE * SE + SE * SE                               |                       1 |         6.85921 |
| periodic * periodic + RQ * SE * SE * SE + SE                               |                       1 |         6.84092 |
| periodic * periodic + RQ * SE * SE * SE * SE                               |                       1 |         9.1784  |
| periodic * periodic * RQ + SE + SE + SE + SE                               |                       1 |         5.04649 |
| periodic * periodic * RQ + SE + SE + SE * SE                               |                       1 |         5.70329 |
| periodic * periodic * RQ + SE + SE * SE * SE                               |                       1 |         6.85595 |
| periodic * periodic * RQ + SE * SE + SE * SE                               |                       1 |         6.84029 |
| periodic * periodic * RQ + SE * SE * SE * SE                               |                       1 |         9.16752 |
| periodic * periodic * RQ * SE + SE + SE + SE                               |                       1 |         5.71615 |
| periodic * periodic * RQ * SE + SE + SE * SE                               |                       1 |         6.85797 |
| periodic * periodic * RQ * SE + SE * SE * SE                               |                       1 |         9.16402 |
| periodic * periodic * RQ * SE * SE + SE + SE                               |                       1 |         6.84495 |
| periodic * periodic * RQ * SE * SE + SE * SE                               |                       1 |         9.1684  |
| periodic * periodic * RQ * SE * SE * SE + SE                               |                       1 |         9.12393 |
| periodic * periodic * RQ * SE * SE * SE * SE                               |                       1 |        16.1391  |
| periodic + periodic + SE + SE + SE + SE + SE                               |                       1 |         6.84081 |
| periodic + periodic + SE + SE + SE + SE * SE                               |                       1 |         6.64939 |
| periodic + periodic + SE + SE + SE * SE * SE                               |                       1 |         6.88041 |
| periodic + periodic + SE + SE * SE + SE * SE                               |                       1 |         6.55211 |
| periodic + periodic + SE + SE * SE * SE * SE                               |                       1 |         7.3318  |
| periodic + periodic + SE * SE + SE * SE * SE                               |                       1 |         7.15531 |
| periodic + periodic + SE * SE * SE * SE * SE                               |                       1 |         8.71941 |
| periodic + periodic * SE + SE + SE + SE + SE                               |                       1 |         5.73594 |
| periodic + periodic * SE + SE + SE + SE * SE                               |                       1 |         6.30161 |
| periodic + periodic * SE + SE + SE * SE * SE                               |                       1 |         7.10678 |
| periodic + periodic * SE + SE * SE + SE * SE                               |                       1 |         7.00687 |
| periodic + periodic * SE + SE * SE * SE * SE                               |                       1 |         8.29646 |
| periodic + periodic * SE * SE + SE + SE + SE                               |                       1 |         6.27869 |
| periodic + periodic * SE * SE + SE + SE * SE                               |                       1 |         6.96407 |
| periodic + periodic * SE * SE + SE * SE * SE                               |                       1 |         8.22574 |
| periodic + periodic * SE * SE * SE + SE + SE                               |                       1 |         6.9332  |
| periodic + periodic * SE * SE * SE + SE * SE                               |                       1 |         8.18527 |
| periodic + periodic * SE * SE * SE * SE + SE                               |                       1 |         8.10519 |
| periodic + periodic * SE * SE * SE * SE * SE                               |                       1 |        10.737   |
| periodic * periodic + SE + SE + SE + SE + SE                               |                       1 |         6.10539 |
| periodic * periodic + SE + SE + SE + SE * SE                               |                       1 |         6.19394 |
| periodic * periodic + SE + SE + SE * SE * SE                               |                       1 |         6.98782 |
| periodic * periodic + SE + SE * SE + SE * SE                               |                       1 |         6.95615 |
| periodic * periodic + SE + SE * SE * SE * SE                               |                       1 |         8.21345 |
| periodic * periodic + SE * SE + SE * SE * SE                               |                       1 |         8.18226 |
| periodic * periodic + SE * SE * SE * SE * SE                               |                       1 |        10.5588  |
| periodic * periodic * SE + SE + SE + SE + SE                               |                       1 |         6.81605 |
| periodic * periodic * SE + SE + SE + SE * SE                               |                       1 |         6.98869 |
| periodic * periodic * SE + SE + SE * SE * SE                               |                       1 |         8.19423 |
| periodic * periodic * SE + SE * SE + SE * SE                               |                       1 |         8.17201 |
| periodic * periodic * SE + SE * SE * SE * SE                               |                       1 |        10.5877  |
| periodic * periodic * SE * SE + SE + SE + SE                               |                       1 |         7.22286 |
| periodic * periodic * SE * SE + SE + SE * SE                               |                       1 |         8.16845 |
| periodic * periodic * SE * SE + SE * SE * SE                               |                       1 |        10.5798  |
| periodic * periodic * SE * SE * SE + SE + SE                               |                       1 |         8.20476 |
| periodic * periodic * SE * SE * SE + SE * SE                               |                       1 |        10.5244  |
| periodic * periodic * SE * SE * SE * SE + SE                               |                       1 |        10.4281  |
| periodic * periodic * SE * SE * SE * SE * SE                               |                       1 |        17.6751  |
| periodic + RQ + RQ + RQ + RQ + RQ + RQ                                     |                       1 |         5.70435 |
| periodic + RQ + RQ + RQ + RQ + RQ * RQ                                     |                       1 |         4.71916 |
| periodic + RQ + RQ + RQ + RQ * RQ * RQ                                     |                       1 |         5.08665 |
| periodic + RQ + RQ + RQ * RQ + RQ * RQ                                     |                       1 |         5.0276  |
| periodic + RQ + RQ + RQ * RQ * RQ * RQ                                     |                       1 |         5.7256  |
| periodic + RQ + RQ * RQ + RQ * RQ * RQ                                     |                       1 |         5.70721 |
| periodic + RQ + RQ * RQ * RQ * RQ * RQ                                     |                       1 |         6.86815 |
| periodic + RQ * RQ + RQ * RQ + RQ * RQ                                     |                       1 |         5.70197 |
| periodic + RQ * RQ + RQ * RQ * RQ * RQ                                     |                       1 |         6.86643 |
| periodic + RQ * RQ * RQ + RQ * RQ * RQ                                     |                       1 |         6.84894 |
| periodic + RQ * RQ * RQ * RQ * RQ * RQ                                     |                       1 |         9.15956 |
| periodic * RQ + RQ + RQ + RQ + RQ + RQ                                     |                       1 |         4.66677 |
| periodic * RQ + RQ + RQ + RQ + RQ * RQ                                     |                       1 |         5.02437 |
| periodic * RQ + RQ + RQ + RQ * RQ * RQ                                     |                       1 |         5.70869 |
| periodic * RQ + RQ + RQ * RQ + RQ * RQ                                     |                       1 |         5.69484 |
| periodic * RQ + RQ + RQ * RQ * RQ * RQ                                     |                       1 |         6.86049 |
| periodic * RQ + RQ * RQ + RQ * RQ * RQ                                     |                       1 |         6.84317 |
| periodic * RQ + RQ * RQ * RQ * RQ * RQ                                     |                       1 |         9.14875 |
| periodic * RQ * RQ + RQ + RQ + RQ + RQ                                     |                       1 |         5.08783 |
| periodic * RQ * RQ + RQ + RQ + RQ * RQ                                     |                       1 |         5.71705 |
| periodic * RQ * RQ + RQ + RQ * RQ * RQ                                     |                       1 |         6.8594  |
| periodic * RQ * RQ + RQ * RQ + RQ * RQ                                     |                       1 |         6.84132 |
| periodic * RQ * RQ + RQ * RQ * RQ * RQ                                     |                       1 |         9.15827 |
| periodic * RQ * RQ * RQ + RQ + RQ + RQ                                     |                       1 |         5.73692 |
| periodic * RQ * RQ * RQ + RQ + RQ * RQ                                     |                       1 |         6.87278 |
| periodic * RQ * RQ * RQ + RQ * RQ * RQ                                     |                       1 |         9.15726 |
| periodic * RQ * RQ * RQ * RQ + RQ + RQ                                     |                       1 |         6.85241 |
| periodic * RQ * RQ * RQ * RQ + RQ * RQ                                     |                       1 |         9.18014 |
| periodic * RQ * RQ * RQ * RQ * RQ + RQ                                     |                       1 |         9.1273  |
| periodic * RQ * RQ * RQ * RQ * RQ * RQ                                     |                       1 |        16.1028  |
| periodic + RQ + RQ + RQ + RQ + RQ + SE                                     |                       1 |         5.88329 |
| periodic + RQ + RQ + RQ + RQ + RQ * SE                                     |                       1 |         7.23629 |
| periodic + RQ + RQ + RQ + RQ * RQ + SE                                     |                       1 |         4.60061 |
| periodic + RQ + RQ + RQ + RQ * RQ * SE                                     |                       1 |         5.85062 |
| periodic + RQ + RQ + RQ * RQ + RQ * SE                                     |                       1 |         5.35868 |
| periodic + RQ + RQ + RQ * RQ * RQ + SE                                     |                       1 |         4.98968 |
| periodic + RQ + RQ + RQ * RQ * RQ * SE                                     |                       1 |         5.91418 |
| periodic + RQ + RQ * RQ + RQ * RQ + SE                                     |                       1 |         5.01831 |
| periodic + RQ + RQ * RQ + RQ * RQ * SE                                     |                       1 |         5.79636 |
| periodic + RQ + RQ * RQ * RQ + RQ * SE                                     |                       1 |         5.72948 |
| periodic + RQ + RQ * RQ * RQ * RQ + SE                                     |                       1 |         5.70223 |
| periodic + RQ + RQ * RQ * RQ * RQ * SE                                     |                       1 |         6.89975 |
| periodic + RQ * RQ + RQ * RQ + RQ * SE                                     |                       1 |         5.70363 |
| periodic + RQ * RQ + RQ * RQ * RQ + SE                                     |                       1 |         5.69826 |
| periodic + RQ * RQ + RQ * RQ * RQ * SE                                     |                       1 |         6.87796 |
| periodic + RQ * RQ * RQ + RQ * RQ * SE                                     |                       1 |         6.84579 |
| periodic + RQ * RQ * RQ * RQ + RQ * SE                                     |                       1 |         6.84218 |
| periodic + RQ * RQ * RQ * RQ * RQ + SE                                     |                       1 |         6.84423 |
| periodic + RQ * RQ * RQ * RQ * RQ * SE                                     |                       1 |         9.17585 |
| periodic * RQ + RQ + RQ + RQ + RQ + SE                                     |                       1 |         4.64763 |
| periodic * RQ + RQ + RQ + RQ + RQ * SE                                     |                       1 |         5.01    |
| periodic * RQ + RQ + RQ + RQ * RQ + SE                                     |                       1 |         5.00881 |
| periodic * RQ + RQ + RQ + RQ * RQ * SE                                     |                       1 |         5.70549 |
| periodic * RQ + RQ + RQ * RQ + RQ * SE                                     |                       1 |         5.6913  |
| periodic * RQ + RQ + RQ * RQ * RQ + SE                                     |                       1 |         5.69553 |
| periodic * RQ + RQ + RQ * RQ * RQ * SE                                     |                       1 |         6.85979 |
| periodic * RQ + RQ * RQ + RQ * RQ + SE                                     |                       1 |         5.69702 |
| periodic * RQ + RQ * RQ + RQ * RQ * SE                                     |                       1 |         6.85875 |
| periodic * RQ + RQ * RQ * RQ + RQ * SE                                     |                       1 |         6.83735 |
| periodic * RQ + RQ * RQ * RQ * RQ + SE                                     |                       1 |         6.84123 |
| periodic * RQ + RQ * RQ * RQ * RQ * SE                                     |                       1 |         9.16749 |
| periodic * RQ * RQ + RQ + RQ + RQ + SE                                     |                       1 |         5.07693 |
| periodic * RQ * RQ + RQ + RQ + RQ * SE                                     |                       1 |         5.70039 |
| periodic * RQ * RQ + RQ + RQ * RQ + SE                                     |                       1 |         5.69603 |
| periodic * RQ * RQ + RQ + RQ * RQ * SE                                     |                       1 |         6.85875 |
| periodic * RQ * RQ + RQ * RQ + RQ * SE                                     |                       1 |         6.83667 |
| periodic * RQ * RQ + RQ * RQ * RQ + SE                                     |                       1 |         6.84078 |
| periodic * RQ * RQ + RQ * RQ * RQ * SE                                     |                       1 |         9.16665 |
| periodic * RQ * RQ * RQ + RQ + RQ + SE                                     |                       1 |         5.73375 |
| periodic * RQ * RQ * RQ + RQ + RQ * SE                                     |                       1 |         6.85584 |
| periodic * RQ * RQ * RQ + RQ * RQ + SE                                     |                       1 |         6.84029 |
| periodic * RQ * RQ * RQ + RQ * RQ * SE                                     |                       1 |         9.16846 |
| periodic * RQ * RQ * RQ * RQ + RQ + SE                                     |                       1 |         6.84984 |
| periodic * RQ * RQ * RQ * RQ + RQ * SE                                     |                       1 |         9.1673  |
| periodic * RQ * RQ * RQ * RQ * RQ + SE                                     |                       1 |         9.1226  |
| periodic * RQ * RQ * RQ * RQ * RQ * SE                                     |                       1 |        16.1008  |
| periodic + RQ + RQ + RQ + RQ + SE + SE                                     |                       1 |         6.27915 |
| periodic + RQ + RQ + RQ + RQ + SE * SE                                     |                       1 |         7.71514 |
| periodic + RQ + RQ + RQ + RQ * SE + SE                                     |                       1 |         5.80723 |
| periodic + RQ + RQ + RQ + RQ * SE * SE                                     |                       1 |         4.37739 |
