| Kernel Combination                   |   Initialization Number | Epoch Number   |   Training Loss |
| Matern32_0 * Matern52_0 * Cosine_0   |                       5 |                |      -143.414   |
| Matern32_0 + Matern52_0 + RQ_0       |                       5 |                |      -122.367   |
| Matern32_0 + Matern52_0 * RQ_0       |                       5 |                |      -122.367   |
| Matern32_0 * Matern52_0 + RQ_0       |                       5 |                |      -122.367   |
| Matern32_0 * Matern52_0 * RQ_0       |                       5 |                |      -122.367   |
| Matern32_0 + Matern52_0 + Linear_0   |                       5 |                |      -115.654   |
| Matern32_0 + Matern52_0 * Linear_0   |                       5 |                |      -117.722   |
| Matern32_0 * Matern52_0 + Linear_0   |                       5 |                |      -115.768   |
| Matern32_0 * Matern52_0 * Linear_0   |                       5 |                |      -117.724   |
| Matern32_0 + Cosine_0 + Cosine_0     |                       5 |                |      -143.415   |
| Matern32_0 + Cosine_0 * Cosine_0     |                       5 |                |      -143.414   |
| Matern32_0 * Cosine_0 + Cosine_0     |                       5 |                |      -143.415   |
| Matern32_0 * Cosine_0 * Cosine_0     |                       5 |                |      -143.414   |
| Matern32_0 + Cosine_0 + RQ_0         |                       5 |                |      -143.415   |
| Matern32_0 + Cosine_0 * RQ_0         |                       5 |                |      -143.415   |
| Matern32_0 * Cosine_0 + RQ_0         |                       5 |                |      -143.414   |
| Matern32_0 * Cosine_0 * RQ_0         |                       5 |                |      -143.414   |
| Matern32_0 + Cosine_0 + Linear_0     |                       5 |                |      -143.415   |
| Matern32_0 + Cosine_0 * Linear_0     |                       5 |                |      -117.743   |
| Matern32_0 * Cosine_0 + Linear_0     |                       5 |                |      -143.414   |
| Matern32_0 * Cosine_0 * Linear_0     |                       5 |                |      -117.944   |
| Matern32_0 + RQ_0 + RQ_0             |                       5 |                |      -122.367   |
| Matern32_0 + RQ_0 * RQ_0             |                       5 |                |      -122.367   |
| Matern32_0 * RQ_0 + RQ_0             |                       5 |                |      -122.367   |
| Matern32_0 * RQ_0 * RQ_0             |                       5 |                |      -122.367   |
| Matern32_0 + RQ_0 + Linear_0         |                       5 |                |      -122.367   |
| Matern32_0 + RQ_0 * Linear_0         |                       5 |                |      -124.23    |
| Matern32_0 * RQ_0 + Linear_0         |                       5 |                |      -122.367   |
| Matern32_0 * RQ_0 * Linear_0         |                       5 |                |      -124.23    |
| Matern32_0 + Linear_0 + Linear_0     |                       5 |                |      -109.249   |
| Matern32_0 + Linear_0 * Linear_0     |                       5 |                |      -109.408   |
| Matern32_0 * Linear_0 + Linear_0     |                       5 |                |      -109.402   |
| Matern32_0 * Linear_0 * Linear_0     |                       5 |                |       -34.5943  |
| Matern52_0 + Matern52_0 + Matern52_0 |                       5 |                |      -115.654   |
| Matern52_0 + Matern52_0 * Matern52_0 |                       5 |                |      -117.388   |
| Matern52_0 * Matern52_0 * Matern52_0 |                       5 |                |      -118.311   |
| Matern52_0 + Matern52_0 + Cosine_0   |                       5 |                |      -143.415   |
| Matern52_0 + Matern52_0 * Cosine_0   |                       5 |                |      -143.414   |
| Matern52_0 * Matern52_0 + Cosine_0   |                       5 |                |      -143.415   |
| Matern52_0 * Matern52_0 * Cosine_0   |                       5 |                |      -143.414   |
| Matern52_0 + Matern52_0 * RQ_0       |                       5 |                |      -122.367   |
| Matern52_0 * Matern52_0 + RQ_0       |                       5 |                |      -122.367   |
| Matern52_0 * Matern52_0 * RQ_0       |                       5 |                |      -122.367   |
| Matern52_0 + Matern52_0 + Linear_0   |                       5 |                |      -115.654   |
| Matern52_0 + Matern52_0 * Linear_0   |                       5 |                |      -117.722   |
| Matern52_0 * Matern52_0 + Linear_0   |                       5 |                |      -117.388   |
| Matern52_0 * Matern52_0 * Linear_0   |                       5 |                |      -119.049   |
| Matern52_0 + Cosine_0 + Cosine_0     |                       5 |                |      -144.045   |
| Matern52_0 + Cosine_0 * Cosine_0     |                       5 |                |      -143.414   |
| Matern52_0 * Cosine_0 + Cosine_0     |                       5 |                |      -143.546   |
| Matern52_0 * Cosine_0 * Cosine_0     |                       5 |                |      -143.414   |
| Matern52_0 + Cosine_0 + RQ_0         |                       5 |                |      -143.415   |
| Matern52_0 + Cosine_0 * RQ_0         |                       5 |                |      -143.415   |
| Matern52_0 * Cosine_0 + RQ_0         |                       5 |                |      -143.414   |
| Matern52_0 * Cosine_0 * RQ_0         |                       5 |                |      -143.414   |
| Matern52_0 + Cosine_0 + Linear_0     |                       5 |                |      -143.415   |
| Matern52_0 + Cosine_0 * Linear_0     |                       5 |                |      -123.727   |
| Matern52_0 * Cosine_0 + Linear_0     |                       5 |                |      -143.414   |
| Matern52_0 * Cosine_0 * Linear_0     |                       5 |                |      -122.235   |
| Matern52_0 + RQ_0 + RQ_0             |                       5 |                |      -122.367   |
| Matern52_0 + RQ_0 * RQ_0             |                       5 |                |      -122.367   |
| Matern52_0 * RQ_0 * RQ_0             |                       5 |                |      -122.367   |
| Matern52_0 + RQ_0 + Linear_0         |                       5 |                |      -122.367   |
| Matern52_0 + RQ_0 * Linear_0         |                       5 |                |      -124.23    |
| Matern52_0 * RQ_0 + Linear_0         |                       5 |                |      -122.367   |
| Matern52_0 * RQ_0 * Linear_0         |                       5 |                |      -124.23    |
| Matern52_0 + Linear_0 + Linear_0     |                       5 |                |      -115.654   |
| Matern52_0 + Linear_0 * Linear_0     |                       5 |                |      -117.722   |
| Matern52_0 * Linear_0 + Linear_0     |                       5 |                |      -117.722   |
| Matern52_0 * Linear_0 * Linear_0     |                       5 |                |       -59.5057  |
| Cosine_0 + Cosine_0 + Cosine_0       |                       5 |                |      -143.44    |
| Cosine_0 + Cosine_0 * Cosine_0       |                       5 |                |      -138.967   |
| Cosine_0 * Cosine_0 * Cosine_0       |                       5 |                |      -143.4     |
| Cosine_0 + Cosine_0 + RQ_0           |                       5 |                |      -143.61    |
| Cosine_0 + Cosine_0 * RQ_0           |                       5 |                |      -143.415   |
| Cosine_0 * Cosine_0 + RQ_0           |                       5 |                |      -139.254   |
| Cosine_0 * Cosine_0 * RQ_0           |                       5 |                |      -143.414   |
| Cosine_0 + Cosine_0 + Linear_0       |                       5 |                |      -143.415   |
| Cosine_0 + Cosine_0 * Linear_0       |                       5 |                |       -10.6056  |
| Cosine_0 * Cosine_0 + Linear_0       |                       5 |                |      -136.424   |
| Cosine_0 * Cosine_0 * Linear_0       |                       5 |                |       -10.5969  |
| Cosine_0 + RQ_0 + RQ_0               |                       5 |                |      -143.415   |
| Cosine_0 + RQ_0 * RQ_0               |                       5 |                |      -143.415   |
| Cosine_0 * RQ_0 + RQ_0               |                       5 |                |      -143.415   |
| Cosine_0 * RQ_0 * RQ_0               |                       5 |                |      -143.415   |
| Cosine_0 + RQ_0 + Linear_0           |                       5 |                |      -143.415   |
| Cosine_0 + RQ_0 * Linear_0           |                       5 |                |      -126.254   |
| Cosine_0 * RQ_0 + Linear_0           |                       5 |                |      -143.415   |
| Cosine_0 * RQ_0 * Linear_0           |                       5 |                |      -125.052   |
| Cosine_0 + Linear_0 + Linear_0       |                       5 |                |      -143.415   |
| Cosine_0 + Linear_0 * Linear_0       |                       5 |                |        27.4354  |
| Cosine_0 * Linear_0 + Linear_0       |                       5 |                |        29.1877  |
| Cosine_0 * Linear_0 * Linear_0       |                       5 |                |        59.9384  |
| RQ_0 + RQ_0 + RQ_0                   |                       5 |                |      -122.367   |
| RQ_0 + RQ_0 * RQ_0                   |                       5 |                |      -122.367   |
| RQ_0 * RQ_0 * RQ_0                   |                       5 |                |      -122.367   |
| RQ_0 + RQ_0 + Linear_0               |                       5 |                |      -122.367   |
| RQ_0 + RQ_0 * Linear_0               |                       5 |                |      -124.23    |
| RQ_0 * RQ_0 + Linear_0               |                       5 |                |      -122.367   |
| RQ_0 * RQ_0 * Linear_0               |                       5 |                |      -124.23    |
| RQ_0 + Linear_0 + Linear_0           |                       5 |                |      -122.367   |
| RQ_0 + Linear_0 * Linear_0           |                       5 |                |      -124.23    |
| RQ_0 * Linear_0 + Linear_0           |                       5 |                |      -124.23    |
| RQ_0 * Linear_0 * Linear_0           |                       5 |                |       -70.6466  |
| Linear_0 + Linear_0 + Linear_0       |                       5 |                |       101.879   |
| Linear_0 + Linear_0 * Linear_0       |                       5 |                |       101.05    |
| Linear_0 * Linear_0 * Linear_0       |                       5 |                |       101       |

| Kernel Combination                              |   Initialization Number | Epoch Number   |   Training Loss |
|-------------------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 + Periodic_0 + Cosine_0 |                       5 |                |        -144.273 |
| Periodic_0 * Periodic_0 + Periodic_0 + Cosine_0 |                       5 |                |        -104.014 |
| RBF_0 + Periodic_0 + Periodic_0 + Cosine_0      |                       5 |                |        -144.692 |
| Matern32_0 + Periodic_0 + Periodic_0 + Cosine_0 |                       5 |                |        -144.691 |
| Matern52_0 + Periodic_0 + Periodic_0 + Cosine_0 |                       5 |                |        -144.808 |
| Cosine_0 + Periodic_0 + Periodic_0 + Cosine_0   |                       5 |                |        -144.815 |
| Cosine_0 * Periodic_0 + Periodic_0 + Cosine_0   |                       5 |                |        -142.586 |
| RQ_0 + Periodic_0 + Periodic_0 + Cosine_0       |                       5 |                |        -144.735 |
| RQ_0 * Periodic_0 + Periodic_0 + Cosine_0       |                       5 |                |        -144.806 |
| Linear_0 + Periodic_0 + Periodic_0 + Cosine_0   |                       5 |                |        -144.806 |
| Linear_0 * Periodic_0 + Periodic_0 + Cosine_0   |                       5 |                |        -105.685 |

